fund_name,ticker,date,security_name,CUSIP,price,quantity,clean_mkt_value,dirty_mkt_value,ptf_weight
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,Duke Energy Florida Llc 4.2% 15-jul-2048,26444HAF,NA,NA,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,Duke Energy Progress Llc 3.375% 01-sep-2023,26442UAF,NA,NA,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,Duke Energy Progress Llc 3.45% 15-mar-2029,26442UAH,NA,NA,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,"Dupont De Nemours, Inc. 4.205% 15-nov-2023",26078JAB,NA,NA,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,"Dupont De Nemours, Inc. 4.725% 15-nov-2028",26078JAD,NA,NA,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,"Dupont De Nemours, Inc. 5.419% 15-nov-2048",26078JAF,NA,NA,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,Ecopetrol Sa 5.875% 18-sep-2023,279158AC,110.6200027,30000,33185.999,33244.749,0.14846226
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,Edison International 2.4% 15-sep-2022,281020AL,NA,NA,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,Edp Finance Bv 3.625% 15-jul-2024,26835PAF,NA,NA,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,Edp Finance Bv 5.25% 14-jan-2021,26835PAD,103.9369965,200000,207873.9932,210090.66,0.938209347
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,Edp Finance Bv 6.0% 02-feb-2018,26835PAB,107.5970001,NA,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,Electricite De France Sa 4.95% 13-oct-2045,268317AQ,NA,544000,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,Electricite De France Sa 5.0% 21-sep-2048,268317AT,NA,NA,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,Electricite De France Sa 5.25% Perp,268317AF,101.625,NA,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,Eli Lilly And Company 3.375% 15-mar-2029,532457BV,NA,NA,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,Emd Finance Llc 2.4% 19-mar-2020,26867LAE,NA,50000,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,Emd Finance Llc 2.95% 19-mar-2022,26867LAG,NA,225000,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,Emd Finance Llc 3.25% 19-mar-2025,26867LAL,NA,125000,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,Emera Incorporated 6.75% 15-jun-2076,290876AD,NA,NA,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,Emera Us Finance Lp 4.75% 15-jun-2046,29103DAM,NA,NA,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,"Enbridge Energy Partners, L.p. 4.375% 15-oct-2020",29250RAV,NA,60000,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,"Enbridge Energy Partners, L.p. 5.875% 15-oct-2025",29250RAW,NA,25000,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,"Enbridge Energy Partners, L.p. 7.375% 15-oct-2045",29250RAX,NA,665000,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,Enbridge Inc. 2.9% 15-jul-2022,29250NAQ,NA,NA,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,Enbridge Inc. 3.5% 10-jun-2024,29250NAH,98.39800262,NA,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,Enbridge Inc. 3.7% 15-jul-2027,29250NAR,NA,NA,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,Enbridge Inc. 4.0% 01-oct-2023,29250NAF,103.5339966,255000,264011.6773,269083.344,1.201655078
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,Enbridge Inc. 4.25% 01-dec-2026,29250NAL,NA,190000,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,Enbridge Inc. 5.5% 01-dec-2046,29250NAM,NA,305000,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,Enel Chile Sa 4.875% 12-jun-2028,29278DAA,NA,NA,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,Enel Finance International Nv 3.5% 06-apr-2028,29278GAF,NA,NA,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,Enel Finance International Nv 4.875% 14-jun-2029,29278GAK,NA,NA,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,Enel Finance International Sa 3.625% 25-may-2027,29278GAA,NA,NA,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,Enel Finance International Sa 6.0% 07-oct-2039,29268BAF,113.8850021,250000,284712.5166,291920.85,1.303641342
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,Enel Generacion Chile S.a. 4.25% 15-apr-2024,29246RAA,100.0920029,150000,150138.005,153059.88,0.68352496
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,Enel Spa 8.75% 24-sep-2073,29265WAA,116.3799973,NA,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,"Energy Transfer Operating, L.p. 4.2% 15-apr-2027",29273RBK,NA,NA,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,"Energy Transfer Operating, L.p. 4.75% 15-jan-2026",29273RBG,NA,75000,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,"Energy Transfer Operating, L.p. 5.3% 15-apr-2047",29273RBL,NA,NA,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,"Energy Transfer Operating, L.p. 6.0% 15-jun-2048",29278NAE,NA,NA,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,"Energy Transfer Operating, L.p. 6.125% 15-dec-2045",29273RBJ,NA,215000,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,"Energy Transfer Operating, L.p. 6.25% 15-apr-2049",29279FAA,NA,NA,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,"Enlink Midstream Partners, L.p. 2.7% 01-apr-2019",29336UAA,100.6159973,60000,60369.59998,61229.1,0.273432974
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,"Enlink Midstream Partners, L.p. 4.85% 15-jul-2026",29336UAF,NA,80000,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,"Enlink Midstream Partners, L.p. 5.45% 01-jun-2047",29336UAG,NA,NA,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,Entergy Corporation 2.95% 01-sep-2026,29364GAJ,NA,950000,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,Entergy Corporation 4.0% 15-jul-2022,29364GAH,NA,NA,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,Entergy Louisiana Llc 4.2% 01-sep-2048,29364WBB,NA,NA,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,Enterprise Products Operating Llc 3.7% 15-feb-2026,29379VBH,NA,10000,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,Enterprise Products Operating Llc 3.95% 15-feb-2027,29379VBL,NA,60000,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,Epr Properties 4.5% 01-apr-2025,26884UAB,NA,80000,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,Epr Properties 4.75% 15-dec-2026,26884UAC,NA,75000,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,Eqt Corporation 3.0% 01-oct-2022,26884LAE,NA,NA,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,Eqt Corporation 3.9% 01-oct-2027,26884LAF,NA,NA,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,Equinor Asa 3.625% 10-sep-2028,29446MAB,NA,NA,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,Erac Usa Finance Co. 2.7% 01-nov-2023,26884TAT,NA,275000,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,Erac Usa Finance Llc 2.6% 01-dec-2021,26884TAQ,NA,250000,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,Erp Operating Lp 2.85% 01-nov-2026,26884ABF,NA,400000,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,Essex Portfolio Lp 3.375% 15-apr-2026,29717PAQ,NA,NA,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,Essex Portfolio Lp 3.5% 01-apr-2025,29717PAP,NA,70000,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,Essex Portfolio Lp 3.625% 15-aug-2022,29717PAD,100.9779968,NA,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,Essex Portfolio Lp 4.0% 01-mar-2029,29717PAT,NA,NA,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,Eversource Energy 2.5% 15-mar-2021,30040WAA,NA,NA,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,Eversource Energy 2.75% 15-mar-2022,30040WAC,NA,NA,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,Eversource Energy 2.8% 01-may-2023,664397AK,96.30599976,NA,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,Eversource Energy 3.8% 01-dec-2023,30040WAG,NA,NA,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,Eversource Energy 4.25% 01-apr-2029,30040WAF,NA,NA,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,Exelon Corporation 3.497% 01-jun-2022,30161NAW,NA,NA,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,Exelon Corporation 3.95% 15-jun-2025,30161NAN,NA,1000000,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,Exelon Corporation 4.45% 15-apr-2046,30161NAV,NA,400000,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,Exxon Mobil Corporation 2.222% 01-mar-2021,30231GAV,NA,625000,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,Firstenergy Corp. 2.85% 15-jul-2022,337932AG,NA,NA,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,Firstenergy Corp. 3.9% 15-jul-2027,337932AH,NA,NA,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,Firstenergy Corp. 4.25% 15-mar-2023,337932AF,99.58999634,150000,149384.995,149650.62,0.668300106
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,Firstenergy Corp. 4.85% 15-jul-2047,337932AJ,NA,NA,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,Firstenergy Corp. 7.375% 15-nov-2031,337932AC,118.5199966,550000,651859.9727,667070.91,2.978962333
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,FIXED INCOME (UNCLASSFIED),LS000005,1,NA,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,Florida Power & Light Company 3.99% 01-mar-2049,341081FU,NA,NA,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,Florida St Brd Admin Fin Corp Rev 2.638% 01-jul-2021,341271AB,NA,225000,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,Ford Motor Company 4.346% 08-dec-2026,345370CR,NA,400000,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,Ford Motor Company 5.291% 08-dec-2046,345370CS,NA,825000,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,Ford Motor Credit Company Llc 3.157% 04-aug-2020,345397XK,NA,NA,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,Ford Motor Credit Company Llc 3.664% 08-sep-2024,345397WW,97.92700195,NA,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,Ford Motor Credit Company Llc 3.81% 09-jan-2024,345397YG,NA,NA,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,Ford Motor Credit Company Llc 3.815% 02-nov-2027,345397YT,NA,NA,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,Ford Motor Credit Company Llc 4.134% 04-aug-2025,345397XL,NA,200000,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,Ford Motor Credit Company Llc 4.687% 09-jun-2025,345397ZJ,NA,NA,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,Fox Corporation 4.03% 25-jan-2024,35137LAB,NA,NA,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,Fox Corporation 4.709% 25-jan-2029,35137LAC,NA,NA,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,Fox Corporation 5.576% 25-jan-2049,35137LAE,NA,NA,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,Ge Capital International Funding Co. 3.373% 15-nov-2025,36164Q6M,NA,NA,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,Ge Capital International Funding Co. 4.418% 15-nov-2035,36164QNA,NA,NA,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,General Dynamics Corporation 3.375% 15-may-2023,369550BD,NA,NA,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,General Dynamics Corporation 3.75% 15-may-2028,369550BC,NA,NA,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,"General Mills, Inc. 4.2% 17-apr-2028",370334CG,NA,NA,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,General Motors Company 5.4% 01-apr-2048,37045VAQ,NA,NA,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,General Motors Company 5.95% 01-apr-2049,37045VAT,NA,NA,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,General Motors Company 6.6% 01-apr-2036,37045VAK,NA,45000,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,General Motors Company 6.75% 01-apr-2046,37045VAL,NA,105000,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,"General Motors Financial Co., Inc. 3.5% 07-nov-2024",37045XCD,NA,NA,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,"General Motors Financial Co., Inc. 3.55% 09-apr-2021",37045XCJ,NA,NA,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,"General Motors Financial Co., Inc. 3.7% 09-may-2023",37045XBK,NA,250000,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,"General Motors Financial Co., Inc. 4.0% 06-oct-2026",37045XBQ,NA,625000,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,"General Motors Financial Co., Inc. 4.0% 15-jan-2025",37045XAS,NA,NA,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,"General Motors Financial Co., Inc. 4.3% 13-jul-2025",37045XAZ,NA,200000,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,"Gilead Sciences, Inc. 2.95% 01-mar-2027",375558BM,NA,90000,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,"Gilead Sciences, Inc. 4.15% 01-mar-2047",375558BK,NA,320000,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,Glaxosmithkline Capital Plc 2.875% 01-jun-2022,377373AJ,NA,NA,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,Glaxosmithkline Capital Plc 3.0% 01-jun-2024,377373AG,NA,NA,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,"Glaxosmithkline Capital, Inc. 3.375% 15-may-2023",377372AL,NA,NA,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,"Glaxosmithkline Capital, Inc. 3.875% 15-may-2028",377372AN,NA,NA,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,Glencore Finance (canada) Ltd. 4.95% 15-nov-2021,98417EAK,106.4169998,400000,425668.0402,433093.04,1.934079021
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,Glencore Funding Llc 4.0% 16-apr-2025,378272AL,NA,205000,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,Glencore Funding Llc 4.125% 12-mar-2024,378272AT,NA,NA,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,Glencore Funding Llc 4.625% 29-apr-2024,378272AH,100.7900009,150000,151184.9991,154094.895,0.688147064
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,"Goldman Sachs Group, Inc. 2.3% 13-dec-2019",38145GAJ,NA,200000,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,"Goldman Sachs Group, Inc. 2.55% 23-oct-2019",38148FAB,NA,NA,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,"Goldman Sachs Group, Inc. 2.905% 24-jul-2023",38141GWM,NA,NA,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,"Goldman Sachs Group, Inc. 2.908% 05-jun-2023",38141GWJ,NA,NA,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,"Goldman Sachs Group, Inc. 3.2% 23-feb-2023",38141GWT,NA,NA,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,"Goldman Sachs Group, Inc. 3.5% 16-nov-2026",38145GAH,NA,575000,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,"Goldman Sachs Group, Inc. 3.691% 05-jun-2028",38141GWL,NA,NA,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,"Goldman Sachs Group, Inc. 3.75% 22-may-2025",38148LAE,NA,188000,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,"Goldman Sachs Group, Inc. 3.814% 23-apr-2029",38141GWV,NA,NA,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,"Goldman Sachs Group, Inc. 4.223% 01-may-2029",38141GWZ,NA,NA,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,"Goldman Sachs Group, Inc. 4.411% 23-apr-2039",38141GXA,NA,NA,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,"Goldman Sachs Group, Inc. Frn 15-may-2026",38141GXD,NA,NA,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,"Goldman Sachs Group, Inc. Frn 15-nov-2021",38145GAF,NA,625000,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,"Goldman Sachs Group, Inc. Frn 29-nov-2023",38141EB8,104.0800018,NA,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,Government Of Mexico 4.15% 28-mar-2027,91087BAC,NA,NA,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,Government Of Mexico 4.35% 15-jan-2047,91087BAB,NA,300000,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,Government Of Mexico 4.6% 10-feb-2048,91087BAD,NA,NA,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,Government Of Portugal 5.125% 15-oct-2024,X6694NAW,103.7020035,NA,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,Government Of Qatar 4.0% 14-mar-2029,74727PBA,NA,NA,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,Government Of Qatar 4.5% 23-apr-2028,74727PAX,NA,NA,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,Government Of Qatar 4.817% 14-mar-2049,74727PBB,NA,NA,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,Government Of Qatar 5.103% 23-apr-2048,74727PAY,NA,NA,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,Government Of Saudi Arabia 2.875% 04-mar-2023,80413TAD,NA,NA,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,Government Of Saudi Arabia 3.25% 26-oct-2026,80413TAB,NA,950000,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,Government Of Saudi Arabia 3.625% 04-mar-2028,80413TAE,NA,NA,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,Government Of Saudi Arabia 4.0% 17-apr-2025,80413TAG,NA,NA,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,Government Of Saudi Arabia 4.375% 16-apr-2029,80413TAK,NA,NA,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,Government Of Saudi Arabia 4.625% 04-oct-2047,80413TAF,NA,NA,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,Government Of Saudi Arabia 5.0% 17-apr-2049,80413TAJ,NA,NA,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,Government Of The United States Of America 0.0% 04-oct-2018,912796QB,NA,NA,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,Government Of The United States Of America 0.0% 16-feb-2017,912796KH,NA,2500000,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,Government Of The United States Of America 0.0% 27-apr-2017,912796JP,NA,NA,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,Government Of The United States Of America 0.375% 15-jan-2027,912828V4,NA,NA,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,Government Of The United States Of America 0.375% 15-jul-2027,9128282L,NA,NA,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,Government Of The United States Of America 0.625% 15-apr-2023,9128284H,NA,NA,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,Government Of The United States Of America 0.625% 15-jan-2026,912828N7,NA,1780153,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,Government Of The United States Of America 1.125% 31-jan-2019,912828V5,NA,NA,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,Government Of The United States Of America 1.625% 31-aug-2019,912828D8,99.31300354,NA,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,Government Of The United States Of America 1.875% 30-sep-2022,9128282W,NA,NA,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,Government Of The United States Of America 1.875% 31-dec-2019,9128283N,NA,NA,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,Government Of The United States Of America 1.875% 31-mar-2022,912828W8,NA,NA,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,Government Of The United States Of America 2.0% 15-nov-2026,912828U2,NA,2050000,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,Government Of The United States Of America 2.0% 31-dec-2021,912828U8,NA,1005000,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,Government Of The United States Of America 2.125% 31-dec-2022,912828N3,NA,NA,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,Government Of The United States Of America 2.25% 15-aug-2027,9128282R,NA,NA,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,Government Of The United States Of America 2.25% 15-aug-2046,912810RT,NA,1111000,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,Government Of The United States Of America 2.25% 15-feb-2027,912828V9,NA,NA,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,Government Of The United States Of America 2.25% 15-nov-2027,9128283F,NA,NA,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,Government Of The United States Of America 2.375% 29-feb-2024,9128286G,NA,NA,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,Government Of The United States Of America 2.5% 15-feb-2022,9128286C,NA,NA,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,Government Of The United States Of America 2.5% 15-jan-2022,9128285V,NA,NA,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,Government Of The United States Of America 2.5% 30-jun-2020,912828XY,NA,NA,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,Government Of The United States Of America 2.5% 31-jan-2024,9128285Z,NA,NA,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,Government Of The United States Of America 2.5% 31-mar-2023,9128284D,NA,NA,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,Government Of The United States Of America 2.625% 15-feb-2029,9128286B,NA,NA,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,Government Of The United States Of America 2.625% 15-jun-2021,9128284T,NA,NA,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,Government Of The United States Of America 2.625% 15-may-2021,9128284P,NA,NA,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,Government Of The United States Of America 2.625% 30-jun-2023,9128284U,NA,NA,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,Government Of The United States Of America 2.625% 31-dec-2023,9128285U,NA,NA,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,Government Of The United States Of America 2.625% 31-dec-2025,9128285T,NA,NA,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,Government Of The United States Of America 2.75% 15-aug-2047,912810RY,NA,NA,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,Government Of The United States Of America 2.75% 15-feb-2028,9128283W,NA,NA,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,Government Of The United States Of America 2.75% 15-nov-2047,912810RZ,NA,NA,NA,NA,0
American Funds Corporate Bond Fund,BFCCX,30-Sep-14,Government Of The United States Of America 2.75% 15-sep-2021,9128285A,NA,NA,NA,NA,0
